0,1,2,3,4
2271,1,127,7,2007
2347,2,127,8,2007
2718,8,127,8,2007
2252,10,127,8,2007
2142,3,127,8,2007
2267,3,127,8,2007
2149,1,127,8,2007
2099,1,127,8,2007
2556,1,127,8,2007
2222,1,127,8,2007
2646,1,127,8,2007
2177,2,127,8,2007
2642,1,127,8,2007
2149,1,127,9,2007
2252,30,127,9,2007
2718,6,127,9,2007
2497,1,127,9,2007
2222,4,127,9,2007
2347,8,127,9,2007
2267,2,127,9,2007
2142,1,127,9,2007
2494,2,127,9,2007
2556,2,127,9,2007
2177,1,127,9,2007
2167,1,127,9,2007
2627,1,127,9,2007
2252,21,127,10,2007
2177,3,127,10,2007
2497,1,127,10,2007
2267,4,127,10,2007
2149,2,127,10,2007
2142,1,127,10,2007
2097,1,127,10,2007
2718,5,127,10,2007
2494,1,127,10,2007
2347,2,127,10,2007
2317,1,127,10,2007
2271,1,127,10,2007
2243,1,127,10,2007
2642,1,127,10,2007
2855,1,127,10,2007
2267,2,127,11,2007
2252,18,127,11,2007
2718,2,127,11,2007
2556,2,127,11,2007
2347,3,127,11,2007
2494,1,127,11,2007
2167,1,127,11,2007
2142,2,127,11,2007
2177,3,127,11,2007
2468,1,127,11,2007
2281,1,127,11,2007
2332,1,127,11,2007
2222,1,127,11,2007
2149,2,127,11,2007
2093,1,127,11,2007
2252,6,127,12,2007
2494,3,127,12,2007
2347,5,127,12,2007
2642,1,127,12,2007
2317,2,127,12,2007
2627,2,127,12,2007
2142,4,127,12,2007
2099,1,127,12,2007
2718,2,127,12,2007
2468,1,127,12,2007
2177,2,127,12,2007
2283,1,127,12,2007
2556,2,127,1,2008
2252,12,127,1,2008
2718,5,127,1,2008
2497,1,127,1,2008
2149,1,127,1,2008
2347,2,127,1,2008
2267,1,127,1,2008
2642,1,127,1,2008
2243,1,127,1,2008
2167,2,127,1,2008
2177,2,127,1,2008
2468,1,127,1,2008
2735,1,127,1,2008
2562,1,127,1,2008
2222,1,127,1,2008
2267,2,127,2,2008
2155,1,127,2,2008
2468,3,127,2,2008
2252,3,127,2,2008
2149,1,127,2,2008
2177,1,127,2,2008
2167,1,127,2,2008
2497,1,127,2,2008
2142,2,127,2,2008
2718,6,127,2,2008
2135,1,127,2,2008
2494,1,127,2,2008
2252,10,127,3,2008
2718,10,127,3,2008
2468,1,127,3,2008
2100,1,127,3,2008
2222,1,127,3,2008
2347,1,127,3,2008
2149,2,127,3,2008
2150,1,127,3,2008
2115,2,127,3,2008
2271,1,127,3,2008
2642,1,127,3,2008
2283,1,127,3,2008
2611,1,127,4,2008
2718,5,127,4,2008
2252,9,127,4,2008
2142,2,127,4,2008
2149,1,127,4,2008
2468,1,127,4,2008
2177,1,127,4,2008
2556,2,127,4,2008
2222,1,127,4,2008
2347,1,127,4,2008
2281,1,127,4,2008
2281,1,127,5,2008
2718,4,127,5,2008
2252,5,127,5,2008
2222,1,127,5,2008
2627,1,127,5,2008
2646,1,127,5,2008
2347,1,127,5,2008
2252,13,127,6,2008
2115,2,127,6,2008
2347,1,127,6,2008
2718,1,127,6,2008
2627,1,127,6,2008
2149,1,127,6,2008
2177,2,127,6,2008
2283,1,127,6,2008
2468,2,127,6,2008
2142,1,127,6,2008
2494,1,127,6,2008
2099,2,127,6,2008
2267,1,127,6,2008
2556,2,127,7,2008
2243,1,127,7,2008
2718,1,127,7,2008
2142,1,127,7,2008
2252,4,127,7,2008
2115,1,127,7,2008
2222,1,127,7,2008
2642,1,127,7,2008
2317,1,127,7,2008
2468,1,127,7,2008
2345,1,127,8,2008
2252,7,127,8,2008
2281,1,127,8,2008
2177,1,127,8,2008
2494,1,127,8,2008
2718,1,127,8,2008
2222,1,127,8,2008
2497,1,127,8,2008
2686,1,127,9,2008
2167,2,127,9,2008
2177,3,127,9,2008
2642,1,127,9,2008
2252,9,127,9,2008
2317,1,127,9,2008
2556,2,127,9,2008
2183,1,127,9,2008
2149,1,127,9,2008
2222,1,127,9,2008
2718,1,127,9,2008
2476,1,127,9,2008
2468,1,127,10,2008
2347,2,127,10,2008
2142,3,127,10,2008
2556,1,127,10,2008
2252,16,127,10,2008
2735,1,127,10,2008
2177,3,127,10,2008
2271,1,127,10,2008
2454,1,127,10,2008
2267,1,127,10,2008
2718,2,127,10,2008
2150,1,127,10,2008
2627,1,127,10,2008
2149,1,127,10,2008
2252,11,127,11,2008
2718,3,127,11,2008
2222,3,127,11,2008
2627,2,127,11,2008
2149,2,127,11,2008
2347,5,127,11,2008
2556,2,127,11,2008
2267,3,127,11,2008
2142,1,127,11,2008
2167,2,127,11,2008
2115,1,127,11,2008
2156,1,127,11,2008
2468,1,127,11,2008
2648,1,127,11,2008
2646,1,127,11,2008
2497,1,127,12,2008
2718,3,127,12,2008
2283,2,127,12,2008
2252,9,127,12,2008
2627,1,127,12,2008
2576,1,127,12,2008
2177,1,127,12,2008
2183,1,127,12,2008
2267,2,127,12,2008
2494,2,127,12,2008
2468,1,127,12,2008
2347,2,127,12,2008
2252,8,127,1,2009
2442,1,127,1,2009
2142,1,127,1,2009
2128,1,127,1,2009
2222,1,127,1,2009
2167,1,127,1,2009
2718,1,127,1,2009
2115,2,127,1,2009
2177,1,127,1,2009
2718,5,127,2,2009
2252,7,127,2,2009
2468,1,127,2,2009
2167,2,127,2,2009
2497,1,127,2,2009
2556,1,127,2,2009
2347,2,127,2,2009
2855,1,127,2,2009
2648,1,127,2,2009
2142,1,127,2,2009
2222,1,127,2,2009
2128,1,127,3,2009
2252,1,127,3,2009
2142,1,127,3,2009
2718,2,127,3,2009
2494,1,127,3,2009
2177,1,127,3,2009
2564,1,127,3,2009
2468,3,127,3,2009
2283,1,127,3,2009
2724,1,127,3,2009
2252,6,127,4,2009
2177,1,127,4,2009
2468,2,127,4,2009
2347,1,127,4,2009
2177,1,127,5,2009
2718,1,127,5,2009
2494,2,127,5,2009
2153,1,127,5,2009
2252,5,127,5,2009
2267,3,127,5,2009
2100,1,127,5,2009
2222,1,127,5,2009
2718,4,127,6,2009
2142,2,127,6,2009
2252,3,127,6,2009
2177,1,127,6,2009
2556,1,127,6,2009
2468,2,127,6,2009
2222,1,127,6,2009
2252,8,127,7,2009
2718,2,127,7,2009
2468,1,127,7,2009
2347,2,127,7,2009
2267,1,127,7,2009
2627,1,127,7,2009
2317,1,127,8,2009
2347,4,127,8,2009
2142,2,127,8,2009
2494,1,127,8,2009
2177,3,127,8,2009
2252,12,127,8,2009
2099,3,127,8,2009
2556,1,127,8,2009
2222,3,127,8,2009
2243,1,127,8,2009
2718,3,127,8,2009
2149,2,127,8,2009
2115,1,127,8,2009
2271,1,127,8,2009
2252,18,127,9,2009
2115,1,127,9,2009
2222,3,127,9,2009
2556,2,127,9,2009
2149,2,127,9,2009
2142,3,127,9,2009
2177,2,127,9,2009
2347,3,127,9,2009
2718,2,127,9,2009
2497,1,127,9,2009
2682,1,127,10,2009
2252,20,127,10,2009
2627,2,127,10,2009
2222,1,127,10,2009
2347,4,127,10,2009
2497,1,127,10,2009
2468,2,127,10,2009
2646,1,127,10,2009
2549,1,127,10,2009
2718,2,127,10,2009
2556,3,127,10,2009
2149,2,127,10,2009
2494,2,127,10,2009
2454,1,127,10,2009
2267,1,127,10,2009
2115,1,127,10,2009
2115,1,127,11,2009
2252,9,127,11,2009
2347,10,127,11,2009
2564,1,127,11,2009
2097,1,127,11,2009
2142,1,127,11,2009
2222,4,127,11,2009
2271,1,127,11,2009
2718,3,127,11,2009
2646,1,127,11,2009
2167,1,127,11,2009
2149,1,127,11,2009
2177,1,127,11,2009
2422,1,127,11,2009
2468,4,127,11,2009
2281,1,127,11,2009
2556,1,127,11,2009
2497,1,127,11,2009
2429,1,127,11,2009
2252,12,127,12,2009
2167,1,127,12,2009
2718,1,127,12,2009
2347,6,127,12,2009
2642,1,127,12,2009
2686,1,127,12,2009
2267,1,127,12,2009
2271,1,127,12,2009
2149,1,127,12,2009
2222,2,127,12,2009
2468,1,127,12,2009
2700,2,127,12,2009
2099,1,127,12,2009
2177,1,127,12,2009
2115,1,127,12,2009
2267,1,127,1,2010
2252,12,127,1,2010
2281,1,127,1,2010
2468,2,127,1,2010
2718,3,127,1,2010
2142,3,127,1,2010
2271,1,127,1,2010
2646,1,127,1,2010
2556,1,127,1,2010
2347,1,127,1,2010
2735,1,127,1,2010
2177,2,127,1,2010
2252,8,127,2,2010
2468,2,127,2,2010
2097,1,127,2,2010
2222,2,127,2,2010
2267,2,127,2,2010
2332,1,127,2,2010
2556,1,127,2,2010
2149,2,127,2,2010
2269,2,127,2,2010
2281,1,127,2,2010
2099,1,127,2,2010
2497,1,127,2,2010
2281,1,127,3,2010
2718,4,127,3,2010
2177,1,127,3,2010
2149,3,127,3,2010
2115,2,127,3,2010
2142,1,127,3,2010
2267,2,127,3,2010
2252,4,127,3,2010
2097,1,127,3,2010
2724,1,127,3,2010
2222,1,127,3,2010
2648,1,127,3,2010
2468,1,127,3,2010
2468,6,127,4,2010
2718,3,127,4,2010
2556,1,127,4,2010
2252,3,127,4,2010
2142,1,127,4,2010
2642,1,127,4,2010
2222,1,127,4,2010
2456,1,127,4,2010
2642,1,127,5,2010
2252,11,127,5,2010
2468,3,127,5,2010
2347,3,127,5,2010
2222,1,127,5,2010
2142,1,127,5,2010
2267,1,127,5,2010
2627,1,127,5,2010
2128,2,127,5,2010
2497,1,127,5,2010
2283,1,127,5,2010
2149,2,127,6,2010
2485,1,127,6,2010
2252,6,127,6,2010
2494,1,127,6,2010
2267,1,127,6,2010
2167,1,127,6,2010
2243,1,127,6,2010
2222,1,127,6,2010
2497,3,127,6,2010
2281,1,127,6,2010
2142,1,127,6,2010
2177,1,127,6,2010
2718,1,127,6,2010
2252,8,127,7,2010
2243,1,127,7,2010
2718,1,127,7,2010
2468,2,127,7,2010
2317,1,127,7,2010
2627,2,127,7,2010
2271,1,127,7,2010
2556,1,127,7,2010
2646,2,127,7,2010
2142,1,127,7,2010
2149,1,127,7,2010
2724,1,127,7,2010
2167,1,127,7,2010
2735,1,127,7,2010
2644,1,127,8,2010
2252,12,127,8,2010
2718,2,127,8,2010
2267,2,127,8,2010
2142,2,127,8,2010
2494,1,127,8,2010
2167,2,127,8,2010
2556,1,127,8,2010
2423,1,127,8,2010
2149,1,127,8,2010
2115,2,127,8,2010
2243,1,127,8,2010
2648,2,127,8,2010
2508,1,127,8,2010
2097,1,127,9,2010
2347,10,127,9,2010
2252,12,127,9,2010
2222,2,127,9,2010
2115,3,127,9,2010
2099,1,127,9,2010
2642,1,127,9,2010
2149,3,127,9,2010
2142,3,127,9,2010
2267,1,127,9,2010
2718,2,127,9,2010
2281,2,127,9,2010
2735,1,127,9,2010
2494,1,127,9,2010
2317,1,127,9,2010
2718,5,127,10,2010
2497,1,127,10,2010
2153,1,127,10,2010
2468,2,127,10,2010
2252,15,127,10,2010
2177,2,127,10,2010
2142,2,127,10,2010
2347,5,127,10,2010
2267,2,127,10,2010
2627,1,127,10,2010
2314,1,127,10,2010
2648,1,127,10,2010
2115,1,127,10,2010
2149,1,127,10,2010
2642,1,127,10,2010
2494,1,127,10,2010
2556,1,127,10,2010
2252,19,127,11,2010
2267,1,127,11,2010
2468,2,127,11,2010
2222,3,127,11,2010
2347,5,127,11,2010
2177,4,127,11,2010
2115,2,127,11,2010
2718,2,127,11,2010
2564,1,127,11,2010
2494,1,127,11,2010
2281,2,127,11,2010
2142,2,127,11,2010
2271,1,127,11,2010
2208,1,127,11,2010
2097,1,127,11,2010
2281,1,127,12,2010
2252,12,127,12,2010
2177,3,127,12,2010
2556,3,127,12,2010
2718,3,127,12,2010
2347,3,127,12,2010
2468,4,127,12,2010
2142,2,127,12,2010
2497,1,127,12,2010
2222,1,127,12,2010
2700,1,127,12,2010
2149,1,127,12,2010
2100,1,127,12,2010
2243,1,127,12,2010
2627,1,127,1,2011
2252,6,127,1,2011
2718,3,127,1,2011
2267,4,127,1,2011
2468,5,127,1,2011
2177,2,127,1,2011
2142,1,127,1,2011
2222,1,127,1,2011
2097,1,127,1,2011
2115,1,127,1,2011
2472,1,127,1,2011
2497,1,127,1,2011
2167,1,127,1,2011
2252,7,127,2,2011
2222,1,127,2,2011
2468,3,127,2,2011
2718,2,127,2,2011
2252,6,127,3,2011
2468,4,127,3,2011
2347,1,127,3,2011
2115,1,127,3,2011
2099,1,127,3,2011
2556,2,127,3,2011
2494,2,127,3,2011
2149,1,127,3,2011
2267,1,127,3,2011
2252,5,127,4,2011
2468,3,127,4,2011
2646,1,127,4,2011
2485,1,127,4,2011
2494,1,127,4,2011
2099,1,127,4,2011
2718,1,127,4,2011
2149,1,127,4,2011
2252,6,127,5,2011
2222,1,127,5,2011
2099,1,127,5,2011
2187,1,127,5,2011
2115,1,127,5,2011
2494,1,127,5,2011
2718,1,127,5,2011
2347,2,127,5,2011
2149,1,127,5,2011
2718,2,127,6,2011
2267,1,127,6,2011
2115,1,127,6,2011
2627,1,127,6,2011
2252,3,127,6,2011
2556,1,127,6,2011
2183,1,127,6,2011
2468,1,127,6,2011
2142,1,127,6,2011
2177,1,127,6,2011
2252,4,127,7,2011
2556,1,127,7,2011
2097,1,127,7,2011
2718,2,127,7,2011
2441,1,127,7,2011
2347,2,127,7,2011
2468,2,127,7,2011
2267,1,127,7,2011
2252,15,127,8,2011
2468,3,127,8,2011
2497,2,127,8,2011
2646,1,127,8,2011
2556,1,127,8,2011
2339,1,127,8,2011
2142,1,127,8,2011
2222,1,127,8,2011
2718,3,127,8,2011
2494,1,127,8,2011
2243,1,127,8,2011
2128,1,127,8,2011
2149,1,127,8,2011
2347,2,127,8,2011
2621,1,127,8,2011
2252,16,127,9,2011
2347,8,127,9,2011
2556,1,127,9,2011
2718,4,127,9,2011
2468,3,127,9,2011
2686,1,127,9,2011
2097,1,127,9,2011
2149,1,127,9,2011
2222,1,127,9,2011
2177,2,127,9,2011
2347,4,127,10,2011
2222,3,127,10,2011
2642,1,127,10,2011
2252,15,127,10,2011
2468,5,127,10,2011
2099,1,127,10,2011
2718,2,127,10,2011
2149,2,127,10,2011
2115,1,127,10,2011
2627,1,127,10,2011
2648,1,127,10,2011
2252,20,127,11,2011
2142,1,127,11,2011
2347,7,127,11,2011
2468,2,127,11,2011
2177,1,127,11,2011
2646,1,127,11,2011
2222,2,127,11,2011
2097,2,127,11,2011
2621,1,127,11,2011
2627,1,127,11,2011
2718,2,127,11,2011
2167,1,127,11,2011
2128,1,127,11,2011
2855,1,127,11,2011
2611,1,127,11,2011
2494,1,127,11,2011
2718,3,127,12,2011
2142,2,127,12,2011
2556,1,127,12,2011
2128,2,127,12,2011
2317,1,127,12,2011
2252,8,127,12,2011
2347,1,127,12,2011
2267,1,127,12,2011
2718,4,127,1,2012
2252,10,127,1,2012
2468,6,127,1,2012
2347,3,127,1,2012
2317,3,127,1,2012
2177,1,127,1,2012
2115,1,127,1,2012
2454,1,127,1,2012
2627,1,127,1,2012
2142,1,127,1,2012
2222,1,127,1,2012
2556,1,127,1,2012
2177,3,127,2,2012
2347,1,127,2,2012
2642,1,127,2,2012
2271,1,127,2,2012
2252,2,127,2,2012
2468,3,127,2,2012
2149,1,127,2,2012
2167,1,127,2,2012
2267,1,127,2,2012
2243,1,127,2,2012
2497,1,127,2,2012
2267,1,127,3,2012
2468,1,127,3,2012
2347,1,127,3,2012
2497,1,127,3,2012
2177,1,127,3,2012
2718,1,127,3,2012
2468,2,127,4,2012
2267,1,127,4,2012
2494,1,127,4,2012
2497,1,127,4,2012
2115,1,127,4,2012
2252,2,127,4,2012
2149,1,127,4,2012
2347,2,127,4,2012
2468,1,127,5,2012
2497,2,127,5,2012
2252,2,127,5,2012
2222,3,127,5,2012
2252,2,127,6,2012
2556,3,127,6,2012
2347,1,127,6,2012
2642,1,127,6,2012
2718,1,127,6,2012
2314,1,127,6,2012
2468,3,127,7,2012
2252,5,127,7,2012
2149,1,127,7,2012
2642,1,127,7,2012
2718,1,127,7,2012
2494,1,127,7,2012
2627,1,127,7,2012
2115,1,127,7,2012
2497,1,127,8,2012
2718,4,127,8,2012
2252,8,127,8,2012
2177,2,127,8,2012
2267,1,127,8,2012
2142,2,127,8,2012
2317,1,127,8,2012
2347,1,127,8,2012
2097,1,127,8,2012
2149,3,127,9,2012
2252,8,127,9,2012
2347,1,127,9,2012
2468,1,127,9,2012
2317,1,127,9,2012
2177,2,127,9,2012
2115,2,127,9,2012
2718,1,127,9,2012
2621,1,127,9,2012
2222,1,127,9,2012
2222,3,127,10,2012
2468,4,127,10,2012
2252,10,127,10,2012
2177,1,127,10,2012
2441,1,127,10,2012
2267,1,127,10,2012
2621,1,127,10,2012
2252,7,127,11,2012
2149,1,127,11,2012
2177,2,127,11,2012
2556,4,127,11,2012
2267,1,127,11,2012
2471,1,127,11,2012
2115,2,127,11,2012
2497,3,127,11,2012
2718,2,127,11,2012
2494,1,127,11,2012
2468,2,127,11,2012
2423,1,127,11,2012
2252,6,127,12,2012
2222,1,127,12,2012
2267,2,127,12,2012
2468,1,127,12,2012
2177,1,127,12,2012
2556,1,127,12,2012
2347,1,127,12,2012
2271,1,127,12,2012
2252,6,127,1,2013
2648,1,127,1,2013
2167,1,127,1,2013
2700,1,127,1,2013
2468,2,127,1,2013
2177,2,127,1,2013
2243,1,127,1,2013
2718,1,127,1,2013
2097,1,127,1,2013
2252,6,127,2,2013
2556,1,127,2,2013
2177,1,127,2,2013
2267,1,127,2,2013
2167,1,127,2,2013
2222,1,127,2,2013
2468,1,127,2,2013
2222,1,127,3,2013
2549,1,127,3,2013
2115,1,127,3,2013
2252,1,127,3,2013
2556,1,127,3,2013
2718,1,127,3,2013
2142,1,127,3,2013
2347,1,127,4,2013
2718,1,127,4,2013
2149,2,127,4,2013
2252,1,127,4,2013
2099,1,127,4,2013
2556,1,127,5,2013
2115,1,127,5,2013
2468,1,127,5,2013
2222,1,127,5,2013
2494,1,127,6,2013
2281,1,127,6,2013
2627,1,127,6,2013
2167,1,127,6,2013
2149,1,127,6,2013
2252,3,127,6,2013
2252,3,127,7,2013
2115,2,127,7,2013
2627,1,127,7,2013
2718,1,127,7,2013
2153,1,127,7,2013
2243,1,127,7,2013
2281,1,127,8,2013
2252,7,127,8,2013
2422,1,127,8,2013
2718,2,127,8,2013
2252,15,127,9,2013
2222,1,127,9,2013
2468,2,127,10,2013
2142,1,127,10,2013
2252,6,127,10,2013
2149,2,127,10,2013
2556,2,127,10,2013
2177,1,127,10,2013
2347,1,127,10,2013
2222,2,127,11,2013
2252,8,127,11,2013
2267,1,127,11,2013
2718,2,127,11,2013
2149,1,127,11,2013
2347,2,127,11,2013
2648,1,127,11,2013
2267,2,127,12,2013
2627,1,127,12,2013
2442,1,127,12,2013
2642,1,127,12,2013
2252,2,127,12,2013
2283,1,127,12,2013
2317,1,127,12,2013
2097,1,127,12,2013
2718,2,127,12,2013
2142,2,127,12,2013
2100,1,127,12,2013
2724,1,127,1,2014
2347,4,127,1,2014
2177,1,127,1,2014
2252,5,127,1,2014
2156,1,127,1,2014
2556,2,127,1,2014
2149,1,127,1,2014
2115,1,127,2,2014
2222,2,127,2,2014
2142,1,127,2,2014
2252,3,127,2,2014
2267,2,127,2,2014
2441,1,127,3,2014
2252,3,127,3,2014
2700,2,127,3,2014
2468,1,127,3,2014
2142,2,127,4,2014
2347,1,127,4,2014
2252,1,127,4,2014
2718,2,127,4,2014
2252,4,127,5,2014
2115,1,127,5,2014
2497,1,127,5,2014
2347,1,127,5,2014
2556,1,127,5,2014
2468,1,127,5,2014
2718,1,127,5,2014
2267,2,127,6,2014
2115,1,127,6,2014
2252,2,127,6,2014
2347,1,127,6,2014
2149,2,127,6,2014
2222,1,127,6,2014
2252,2,127,7,2014
2494,1,127,7,2014
2149,1,127,7,2014
2183,1,127,7,2014
2347,1,127,7,2014
2177,1,127,7,2014
2468,1,127,7,2014
2494,1,127,8,2014
2627,1,127,8,2014
2222,1,127,8,2014
2142,1,127,8,2014
2252,3,127,8,2014
2177,2,127,9,2014
2497,1,127,9,2014
2347,2,127,9,2014
2252,4,127,9,2014
2718,3,127,9,2014
2627,1,127,9,2014
2155,1,127,9,2014
2149,2,127,10,2014
2556,2,127,10,2014
2177,3,127,10,2014
2167,1,127,10,2014
2142,3,127,10,2014
2471,1,127,10,2014
2718,2,127,10,2014
2252,4,127,10,2014
2497,1,127,10,2014
2646,1,127,10,2014
2686,1,127,10,2014
2475,1,127,10,2014
2267,1,127,10,2014
2347,3,127,10,2014
2648,1,127,11,2014
2347,1,127,11,2014
2142,2,127,11,2014
2099,1,127,12,2014
2222,1,127,12,2014
2347,1,127,1,2015
2222,1,127,1,2015
2468,1,127,1,2015
2648,1,127,1,2015
2222,3,127,2,2015
2222,2,127,3,2015
2545,1,127,3,2015
2267,1,127,3,2015
2627,1,127,5,2015
2097,1,127,5,2015
2222,1,127,5,2015
2252,3,127,6,2015
2153,1,127,6,2015
2347,2,127,7,2015
2252,1,127,7,2015
2149,1,127,8,2015
2115,1,127,8,2015
2222,1,127,8,2015
2222,1,127,9,2015
2556,2,127,9,2015
2099,1,127,9,2015
2627,3,127,9,2015
2283,1,127,9,2015
2142,1,127,9,2015
2468,1,127,9,2015
2267,3,127,9,2015
2347,1,127,9,2015
2115,1,127,10,2015
2700,1,127,10,2015
2718,2,127,10,2015
2347,1,127,11,2015
2648,1,127,11,2015
2149,1,127,11,2015
2347,2,127,12,2015
2115,1,127,12,2015
2564,1,127,1,2016
2556,1,127,1,2016
2177,1,127,1,2016
2468,3,127,1,2016
2149,1,127,2,2016
2718,2,127,2,2016
2347,1,127,2,2016
2177,1,127,2,2016
2475,1,127,2,2016
2281,1,127,2,2016
2142,1,127,3,2016
2494,1,127,3,2016
2177,1,127,4,2016
2468,1,127,4,2016
2718,1,127,4,2016
2149,1,127,4,2016
2648,1,127,5,2016
2718,1,127,5,2016
2149,1,127,5,2016
2718,1,127,6,2016
2440,1,127,6,2016
2494,1,127,6,2016
2142,2,127,7,2016
2252,3,127,7,2016
2243,1,127,7,2016
2718,2,127,7,2016
2115,1,127,7,2016
2252,2,127,8,2016
2208,1,127,8,2016
2347,3,127,8,2016
2129,1,127,8,2016
2267,1,127,8,2016
2468,1,127,8,2016
2314,1,127,9,2016
2099,1,127,9,2016
2177,1,127,9,2016
2347,1,127,9,2016
2099,1,127,10,2016
2627,1,127,10,2016
2648,1,127,10,2016
2494,1,127,10,2016
2347,3,127,11,2016
2222,2,127,11,2016
2621,1,127,11,2016
2332,1,127,11,2016
2153,1,127,11,2016
2252,4,127,12,2016
2347,1,127,12,2016
2099,1,127,12,2016
2252,2,127,1,2017
2222,1,127,1,2017
2347,2,127,1,2017
2097,1,127,2,2017
2252,2,127,2,2017
2718,1,127,2,2017
2347,1,127,2,2017
2222,1,127,3,2017
2556,1,127,3,2017
2208,1,127,3,2017
2177,1,127,3,2017
2494,1,127,3,2017
2347,1,127,4,2017
2115,1,127,4,2017
2347,1,127,5,2017
2177,1,127,5,2017
2252,1,127,5,2017
2347,1,127,6,2017
2142,1,127,6,2017
2252,1,127,6,2017
2243,1,127,6,2017
2556,1,127,6,2017
2556,1,127,7,2017
2167,1,127,7,2017
2222,1,127,7,2017
2252,3,127,7,2017
2347,2,127,8,2017
2735,1,127,8,2017
2142,1,127,8,2017
2682,1,82,11,2014
2682,1,11,11,2014
2085,11,11,11,2014
2198,1,11,11,2014
2690,12,11,11,2014
2177,4,11,11,2014
2094,1,11,11,2014
2627,2,11,11,2014
2274,1,11,11,2014
2149,1,11,11,2014
2177,1,11,12,2014
2278,1,11,12,2014
2198,1,11,12,2014
2083,1,11,12,2014
2718,3,11,12,2014
2149,1,11,12,2014
2718,5,11,1,2015
2094,2,11,1,2015
2718,1,11,2,2015
2149,2,11,2,2015
2564,1,11,2,2015
2149,1,11,4,2015
2198,3,11,4,2015
2083,1,11,4,2015
2718,1,11,5,2015
2718,1,11,6,2015
2718,3,11,7,2015
2083,1,11,8,2015
2440,1,11,9,2015
2097,1,11,9,2015
2718,4,11,11,2015
2267,1,11,11,2015
2718,2,11,1,2016
2097,1,11,5,2016
2083,2,11,6,2016
2198,2,11,6,2016
2252,1,11,7,2016
2129,1,11,8,2016
2718,3,11,11,2016
2097,1,11,12,2016
2183,1,11,12,2016
2718,1,11,12,2016
2718,2,11,1,2017
2097,4,11,1,2017
2718,3,11,2,2017
2508,1,11,2,2017
2153,2,11,3,2017
2724,1,11,4,2017
2142,1,11,5,2017
2128,3,11,5,2017
2718,4,11,6,2017
2718,3,11,7,2017
2686,1,11,7,2017
2718,1,11,8,2017
2086,1,11,8,2017
2267,4,11,9,2017
2222,1,11,9,2017
2564,4,11,9,2017
2177,1,11,10,2017
2718,1,11,11,2017
2100,2,11,11,2017
2475,1,11,11,2017
2718,1,11,12,2017
2682,1,89,11,2014
2085,1,89,11,2014
2690,1,89,11,2014
2347,5,89,11,2014
2208,1,89,11,2014
2718,1,89,11,2014
2115,1,89,11,2014
2177,1,89,11,2014
2083,5,89,11,2014
2198,6,89,11,2014
2100,1,89,11,2014
2198,1,89,12,2014
2283,1,89,4,2015
2267,1,89,4,2015
2115,1,89,4,2015
2283,1,89,6,2015
2097,1,89,6,2015
2422,1,89,7,2015
2627,1,89,1,2016
2091,1,89,6,2016
2222,1,89,4,2017
2100,1,89,5,2017
2682,1,92,11,2014
2085,1,127,11,2014
2347,3,127,12,2014
2222,1,127,1,2015
2222,1,127,2,2015
2153,1,127,6,2015
2272,1,127,6,2015
2347,1,127,7,2015
2149,1,127,8,2015
2222,1,127,8,2015
2347,1,127,10,2015
2347,1,127,8,2016
2347,3,127,11,2016
2347,1,127,12,2016
2347,2,127,4,2017
2347,1,127,6,2017
2735,1,127,8,2017
2115,1,80,11,2014
2339,1,80,4,2015
2252,1,80,4,2015
2142,1,80,5,2015
2855,2,80,5,2015
2267,1,80,5,2015
2094,1,80,5,2015
2097,1,80,5,2015
2083,3,80,5,2015
2183,1,80,7,2015
2115,1,80,12,2015
2718,1,80,2,2016
2494,1,80,2,2016
2115,1,80,2,2016
2339,1,80,2,2016
2128,1,80,4,2016
2347,1,80,4,2016
2475,2,80,5,2016
2347,1,80,5,2016
2452,1,80,6,2016
2621,1,80,8,2016
2198,1,80,8,2016
2718,2,80,8,2016
2267,1,80,1,2017
2099,1,80,1,2017
2115,1,80,2,2017
2267,2,80,2,2017
2252,1,80,3,2017
2100,1,80,4,2017
2347,1,80,4,2017
2252,1,80,5,2017
2115,1,80,6,2017
2412,2,80,6,2017
2648,2,80,6,2017
2267,1,80,6,2017
2564,1,80,6,2017
2267,1,80,7,2017
2084,1,80,7,2017
2252,1,80,7,2017
2471,1,80,7,2017
2718,1,80,8,2017
2252,1,80,9,2017
2115,1,80,11,2014
2267,1,80,11,2014
2267,1,80,4,2015
2267,2,80,6,2015
2718,1,80,5,2016
2183,1,80,6,2016
2718,1,80,8,2016
2177,1,80,11,2016
2243,1,80,12,2016
2718,1,80,3,2017
2252,1,80,3,2017
2339,1,80,4,2017
2183,1,80,7,2017
2718,1,80,10,2017
2115,1,84,11,2014
2100,1,84,11,2014
2252,1,84,3,2015
2627,1,84,7,2015
2100,1,84,7,2015
2252,1,84,7,2015
2718,1,84,7,2015
2243,1,84,9,2015
2718,2,84,3,2016
2117,1,84,3,2016
2100,1,84,6,2016
2142,1,84,6,2016
2347,1,84,8,2016
2142,1,84,7,2017
2115,1,84,11,2014
2627,1,84,4,2015
2267,1,84,8,2015
2627,1,84,1,2016
2556,1,84,2,2016
2454,1,84,2,2016
2347,1,84,6,2016
2644,1,84,7,2016
2100,1,84,3,2017
2412,2,84,5,2017
2100,2,84,6,2017
2718,1,84,6,2017
2222,2,84,7,2017
2222,3,84,8,2017
2682,2,84,11,2014
2690,2,84,11,2014
